,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
1842,Volkswagen,Passat,2011,4.5,Diesel,Automatic,217628,2,5
1843,Volkswagen,Golf,2005,1.0,Petrol,Semi-Automatic,12018,4,3
1844,Ford,Fiesta,2007,4.1,Petrol,Manual,164557,5,4
1845,Chevrolet,Impala,2003,3.3,Hybrid,Automatic,48225,2,4
1846,BMW,X5,2018,2.6,Petrol,Semi-Automatic,80745,3,1
1847,Chevrolet,Malibu,2019,4.2,Diesel,Automatic,216108,4,2
1848,Ford,Fiesta,2023,3.3,Hybrid,Manual,131367,2,1
1849,Audi,A4,2004,1.8,Electric,Semi-Automatic,36797,4,2
1850,Ford,Explorer,2008,3.4,Diesel,Semi-Automatic,136205,3,2
1851,Toyota,RAV4,2016,2.5,Diesel,Semi-Automatic,89271,4,1
1852,Mercedes,C-Class,2010,4.3,Diesel,Semi-Automatic,268505,3,2
1853,Honda,CR-V,2013,2.5,Hybrid,Automatic,252912,2,5
1854,Audi,A3,2014,1.2,Electric,Semi-Automatic,109357,4,1
1855,Audi,Q5,2020,4.4,Diesel,Semi-Automatic,205760,5,1
1856,Volkswagen,Passat,2005,2.3,Hybrid,Manual,8332,5,2
1857,Audi,A4,2018,1.6,Petrol,Automatic,36774,2,2
1858,Audi,A3,2015,3.4,Hybrid,Manual,293281,2,3
1859,Hyundai,Elantra,2002,4.3,Diesel,Manual,28597,2,4
1860,Volkswagen,Tiguan,2023,2.4,Diesel,Automatic,241576,4,3
1861,Mercedes,E-Class,2004,3.3,Electric,Automatic,6686,2,1
1862,Kia,Rio,2005,4.5,Petrol,Semi-Automatic,251675,2,4
1863,Chevrolet,Impala,2020,4.8,Diesel,Automatic,293448,3,5
1864,Chevrolet,Equinox,2011,3.3,Hybrid,Semi-Automatic,218104,2,1
1865,BMW,5 Series,2007,4.0,Electric,Semi-Automatic,54474,2,1
1866,Kia,Optima,2001,3.0,Hybrid,Automatic,206883,3,5
1867,Audi,A4,2013,4.5,Hybrid,Manual,159818,2,2
1868,Kia,Optima,2021,1.6,Hybrid,Automatic,221369,2,2
1869,Audi,A4,2009,4.7,Electric,Semi-Automatic,200779,2,5
1870,Ford,Fiesta,2023,4.8,Petrol,Manual,177302,4,5
1871,Chevrolet,Impala,2021,2.6,Diesel,Manual,114586,3,1
1872,Hyundai,Sonata,2001,1.3,Petrol,Semi-Automatic,166014,3,5
1873,Kia,Optima,2022,1.5,Petrol,Semi-Automatic,193631,3,1
1874,Hyundai,Tucson,2007,2.5,Hybrid,Automatic,28536,5,2
1875,Hyundai,Sonata,2005,4.7,Hybrid,Manual,153813,3,4
1876,Kia,Optima,2007,3.0,Electric,Automatic,108785,2,5
1877,Kia,Rio,2005,3.5,Electric,Automatic,62128,2,4
1878,Honda,Accord,2020,4.2,Diesel,Semi-Automatic,5872,5,1
1879,Kia,Optima,2012,2.6,Diesel,Manual,63914,2,3
1880,Audi,A3,2013,2.1,Hybrid,Manual,104625,4,1
1881,Volkswagen,Passat,2005,3.2,Diesel,Manual,245916,2,2
1882,Audi,A3,2009,1.6,Electric,Manual,37980,3,1
1883,Ford,Fiesta,2010,4.1,Diesel,Semi-Automatic,172905,4,3
1884,Kia,Optima,2007,4.2,Petrol,Semi-Automatic,271987,2,5
1885,Ford,Focus,2015,2.0,Electric,Automatic,36038,2,2
1886,Hyundai,Sonata,2007,2.2,Petrol,Automatic,167698,5,5
1887,Honda,Civic,2021,1.7,Diesel,Semi-Automatic,299534,3,1
1888,Audi,Q5,2014,1.1,Petrol,Semi-Automatic,96388,4,4
1889,Ford,Fiesta,2022,3.8,Petrol,Semi-Automatic,184018,2,1
1890,Volkswagen,Tiguan,2014,4.9,Diesel,Semi-Automatic,70218,2,1
1891,Volkswagen,Golf,2019,3.4,Hybrid,Manual,17084,3,4
1892,Hyundai,Tucson,2011,1.5,Petrol,Manual,205090,5,1
1893,Honda,Accord,2021,3.7,Electric,Manual,279200,2,1
1894,Toyota,Corolla,2014,1.4,Hybrid,Automatic,66560,2,1
1895,Chevrolet,Malibu,2005,3.2,Petrol,Semi-Automatic,28310,2,1
1896,Audi,A3,2012,2.8,Petrol,Semi-Automatic,224164,2,4
1897,Ford,Focus,2004,1.3,Diesel,Automatic,281063,5,1
1898,Ford,Explorer,2010,1.0,Diesel,Semi-Automatic,47989,2,5
1899,Hyundai,Elantra,2005,4.9,Petrol,Semi-Automatic,189191,4,2
1900,BMW,5 Series,2010,2.9,Hybrid,Manual,12730,4,5
1901,Chevrolet,Equinox,2002,1.4,Electric,Semi-Automatic,41238,3,4
1902,Kia,Optima,2010,2.4,Diesel,Automatic,274652,4,3
1903,Volkswagen,Passat,2001,3.5,Electric,Manual,287320,5,4
1904,Volkswagen,Golf,2012,3.1,Electric,Semi-Automatic,200782,2,1
1905,Ford,Focus,2004,1.7,Diesel,Semi-Automatic,227276,2,2
1906,Ford,Fiesta,2013,2.3,Hybrid,Automatic,30705,5,1
1907,BMW,X5,2002,3.3,Petrol,Manual,288979,5,3
1908,Audi,A3,2001,2.9,Petrol,Manual,128507,2,2
1909,Ford,Focus,2018,3.9,Hybrid,Automatic,95603,3,5
1910,Audi,A3,2003,1.6,Petrol,Automatic,17382,4,4
1911,Volkswagen,Tiguan,2005,2.1,Diesel,Manual,192683,3,2
1912,Toyota,RAV4,2021,2.3,Electric,Semi-Automatic,287595,5,4
1913,Hyundai,Tucson,2012,4.1,Hybrid,Automatic,26324,4,2
1914,Chevrolet,Impala,2013,4.1,Petrol,Semi-Automatic,178881,4,4
1915,Honda,Civic,2022,3.7,Hybrid,Semi-Automatic,28519,5,1
1916,Kia,Optima,2022,1.2,Hybrid,Semi-Automatic,216164,5,3
1917,Honda,CR-V,2012,4.8,Electric,Manual,137306,3,1
1918,Audi,Q5,2015,3.7,Hybrid,Manual,72661,4,4
1919,Toyota,Camry,2019,2.5,Electric,Automatic,21694,2,4
1920,BMW,X5,2000,1.2,Diesel,Manual,224667,2,4
1921,BMW,5 Series,2011,4.6,Electric,Manual,152438,3,5
1922,Audi,A3,2010,1.6,Hybrid,Automatic,282744,3,2
1923,Chevrolet,Impala,2017,1.3,Diesel,Automatic,94622,5,5
1924,Toyota,Camry,2001,3.4,Electric,Semi-Automatic,243085,2,2
1925,Hyundai,Elantra,2009,2.4,Hybrid,Manual,156159,5,3
1926,BMW,3 Series,2021,3.8,Petrol,Semi-Automatic,85961,5,4
1927,BMW,3 Series,2000,4.0,Electric,Manual,52735,2,1
1928,Mercedes,C-Class,2008,1.9,Electric,Manual,13436,4,1
1929,Volkswagen,Tiguan,2000,3.3,Hybrid,Manual,3960,4,2
1930,Honda,Accord,2012,2.2,Hybrid,Manual,250415,5,1
1931,Volkswagen,Tiguan,2018,1.2,Diesel,Manual,256752,2,2
1932,Chevrolet,Impala,2014,4.9,Electric,Manual,249726,5,3
1933,Chevrolet,Malibu,2002,3.2,Hybrid,Semi-Automatic,194326,2,3
1934,Hyundai,Elantra,2016,4.3,Electric,Manual,123202,4,1
1935,Mercedes,E-Class,2019,4.6,Electric,Manual,162928,3,3
1936,Honda,CR-V,2001,1.2,Hybrid,Automatic,22996,2,1
1937,Volkswagen,Tiguan,2000,1.5,Hybrid,Manual,124441,3,4
1938,Audi,Q5,2021,4.4,Electric,Manual,131915,4,5
1939,Ford,Explorer,2004,1.5,Diesel,Automatic,109854,3,3
1940,Chevrolet,Malibu,2005,3.6,Diesel,Automatic,80842,5,2
1941,Volkswagen,Tiguan,2008,3.7,Diesel,Automatic,47315,2,2
1942,BMW,3 Series,2013,3.1,Petrol,Semi-Automatic,295843,2,1
1943,Chevrolet,Impala,2012,3.0,Diesel,Manual,132867,3,4
1944,Hyundai,Elantra,2021,2.2,Electric,Manual,80426,5,2
1945,Toyota,Camry,2007,3.9,Electric,Manual,187853,5,2
1946,Audi,A3,2011,2.3,Diesel,Semi-Automatic,24620,2,4
1947,Honda,Accord,2015,4.6,Electric,Manual,287534,4,2
1948,Mercedes,C-Class,2000,4.0,Petrol,Semi-Automatic,159448,5,1
1949,BMW,5 Series,2014,2.1,Hybrid,Semi-Automatic,242002,3,4
1950,Hyundai,Elantra,2010,1.7,Electric,Manual,53796,3,2
1951,Kia,Rio,2003,2.9,Diesel,Automatic,3214,4,4
1952,Volkswagen,Golf,2001,3.7,Hybrid,Manual,274678,5,4
1953,Hyundai,Tucson,2020,3.4,Electric,Manual,196637,2,2
1954,Mercedes,GLA,2013,3.9,Hybrid,Semi-Automatic,200557,5,5
1955,Kia,Rio,2005,4.3,Hybrid,Semi-Automatic,84833,4,4
1956,Mercedes,E-Class,2019,2.7,Petrol,Semi-Automatic,259731,3,5
1957,Toyota,RAV4,2023,2.4,Petrol,Semi-Automatic,240972,2,3
1958,Ford,Fiesta,2013,4.7,Diesel,Semi-Automatic,271069,5,5
1959,BMW,5 Series,2002,2.3,Petrol,Semi-Automatic,197991,4,1
1960,Toyota,Corolla,2012,2.8,Electric,Automatic,141669,4,2
1961,Chevrolet,Equinox,2019,2.8,Hybrid,Manual,266566,3,3
1962,Volkswagen,Golf,2011,1.8,Electric,Manual,265824,2,2
1963,Mercedes,C-Class,2015,4.0,Hybrid,Manual,94668,2,2
1964,Toyota,Camry,2010,4.7,Hybrid,Semi-Automatic,112242,5,3
1965,Kia,Rio,2013,3.4,Petrol,Automatic,213200,4,3
1966,Chevrolet,Malibu,2016,2.8,Hybrid,Semi-Automatic,42849,3,5
1967,Honda,Accord,2018,1.8,Petrol,Semi-Automatic,114519,5,5
1968,Volkswagen,Tiguan,2004,1.4,Diesel,Automatic,105124,3,5
1969,Chevrolet,Malibu,2014,1.8,Hybrid,Manual,181873,5,1
1970,Ford,Focus,2010,1.8,Petrol,Semi-Automatic,271568,2,1
1971,Hyundai,Elantra,2004,1.9,Diesel,Semi-Automatic,112186,4,2
1972,Chevrolet,Impala,2011,1.8,Petrol,Semi-Automatic,42008,2,3
1973,Ford,Focus,2010,4.0,Hybrid,Automatic,286041,2,2
1974,Kia,Optima,2023,2.7,Hybrid,Semi-Automatic,156622,2,5
1975,Chevrolet,Impala,2004,3.2,Petrol,Automatic,31309,3,2
1976,Mercedes,GLA,2020,4.1,Petrol,Manual,112165,2,5
1977,Audi,A3,2009,3.4,Hybrid,Semi-Automatic,125102,2,4
1978,Kia,Sportage,2022,2.0,Petrol,Manual,34636,5,4
1979,Chevrolet,Equinox,2017,3.7,Electric,Manual,188995,4,3
1980,Ford,Fiesta,2004,4.1,Hybrid,Automatic,162517,4,4
1981,Honda,Civic,2011,2.4,Diesel,Manual,113336,2,3
1982,BMW,3 Series,2009,1.9,Petrol,Semi-Automatic,22913,3,2
1983,BMW,3 Series,2012,3.8,Electric,Automatic,293559,5,5
1984,Honda,Civic,2016,3.0,Petrol,Semi-Automatic,175145,3,3
1985,Hyundai,Sonata,2015,4.0,Hybrid,Automatic,276921,5,2
1986,BMW,3 Series,2023,4.3,Hybrid,Semi-Automatic,297597,5,5
1987,Toyota,RAV4,2007,4.4,Electric,Automatic,55525,5,5
1988,BMW,3 Series,2003,4.9,Diesel,Manual,221213,3,5
1989,Chevrolet,Impala,2005,3.3,Electric,Automatic,83483,5,4
1990,Hyundai,Sonata,2002,3.0,Diesel,Semi-Automatic,122439,2,2
1991,Honda,Accord,2002,4.1,Petrol,Manual,216957,5,2
1992,Toyota,Corolla,2005,1.6,Hybrid,Semi-Automatic,139937,4,3
1993,Audi,A3,2015,3.7,Petrol,Semi-Automatic,209358,5,5
1994,Chevrolet,Equinox,2006,2.8,Electric,Automatic,224114,4,5
1995,Toyota,RAV4,2009,3.9,Electric,Semi-Automatic,110879,4,2
1996,Toyota,RAV4,2022,1.0,Petrol,Semi-Automatic,124573,3,2
1997,Chevrolet,Impala,2004,1.3,Diesel,Manual,40779,5,5
1998,Kia,Sportage,2017,4.2,Hybrid,Manual,83450,2,4
1999,Toyota,Corolla,2023,3.0,Hybrid,Manual,75435,3,3
2000,Toyota,RAV4,2014,4.0,Electric,Semi-Automatic,216123,2,4
2001,Mercedes,E-Class,2017,4.1,Electric,Semi-Automatic,229816,5,5
2002,BMW,5 Series,2000,3.4,Petrol,Semi-Automatic,278310,5,3
2003,BMW,5 Series,2004,2.7,Electric,Manual,196545,3,2
2004,BMW,3 Series,2012,4.0,Diesel,Semi-Automatic,185073,5,1
2005,Audi,A3,2022,2.2,Diesel,Manual,259968,3,3
2006,Kia,Sportage,2020,4.4,Hybrid,Semi-Automatic,103894,3,2
2007,BMW,5 Series,2003,2.3,Hybrid,Semi-Automatic,143584,5,2
2008,Kia,Rio,2010,3.0,Electric,Automatic,167567,4,5
2009,Ford,Focus,2002,1.8,Petrol,Automatic,182859,5,1
2010,Hyundai,Sonata,2012,4.7,Petrol,Semi-Automatic,163639,2,2
2011,Ford,Explorer,2006,3.9,Electric,Manual,181025,2,2
2012,Honda,Accord,2012,4.5,Hybrid,Semi-Automatic,231368,3,5
2013,Chevrolet,Equinox,2013,3.7,Petrol,Semi-Automatic,281563,3,4
2014,Audi,Q5,2019,3.2,Petrol,Semi-Automatic,61680,2,1
2015,BMW,3 Series,2013,3.2,Hybrid,Automatic,121063,2,5
2016,Ford,Focus,2018,2.3,Electric,Automatic,292022,3,2
2017,Honda,CR-V,2016,4.5,Hybrid,Automatic,95176,3,2
2018,Chevrolet,Malibu,2014,4.4,Diesel,Manual,81794,2,1
2019,Ford,Explorer,2023,3.0,Petrol,Manual,205866,5,5
2020,Hyundai,Tucson,2006,3.3,Petrol,Manual,24121,5,2
2021,Audi,Q5,2004,1.8,Hybrid,Manual,296742,2,4
2022,Honda,Civic,2001,2.2,Diesel,Automatic,85799,2,1
2023,Mercedes,C-Class,2010,1.8,Petrol,Manual,239416,3,4
2024,Hyundai,Elantra,2006,2.1,Diesel,Semi-Automatic,183546,2,4
2025,Ford,Fiesta,2018,3.7,Petrol,Semi-Automatic,177936,5,5
2026,Audi,A3,2008,3.3,Electric,Automatic,10998,5,3
2027,Kia,Optima,2010,3.9,Petrol,Semi-Automatic,190927,2,1
2028,Honda,CR-V,2020,4.0,Hybrid,Semi-Automatic,213276,4,2
2029,Mercedes,E-Class,2014,3.8,Diesel,Manual,171872,2,1
2030,Toyota,Camry,2022,3.4,Electric,Semi-Automatic,16671,5,4
2031,Kia,Sportage,2012,1.5,Electric,Automatic,239265,2,1
2032,BMW,X5,2013,1.9,Diesel,Semi-Automatic,137384,5,2
2033,Ford,Focus,2017,4.1,Diesel,Automatic,48301,4,3
2034,Toyota,RAV4,2004,2.4,Petrol,Automatic,129753,3,5
2035,Chevrolet,Impala,2023,3.5,Hybrid,Automatic,192182,4,2
2036,Honda,Accord,2014,3.3,Diesel,Manual,224542,3,2
2037,Chevrolet,Malibu,2001,2.4,Electric,Automatic,186492,4,1
2038,Hyundai,Sonata,2017,2.6,Hybrid,Semi-Automatic,262794,4,2
2039,Toyota,Corolla,2000,3.5,Hybrid,Manual,247001,2,2
2040,Chevrolet,Equinox,2009,2.5,Electric,Automatic,35087,5,2
2041,Chevrolet,Equinox,2013,1.3,Hybrid,Manual,120114,4,2
2042,Kia,Sportage,2020,3.5,Petrol,Automatic,52571,4,3
2043,BMW,X5,2003,4.1,Diesel,Automatic,49421,2,5
2044,Audi,A4,2000,2.3,Electric,Semi-Automatic,176912,4,2
2045,Volkswagen,Golf,2010,3.1,Petrol,Semi-Automatic,230782,5,1
2046,Chevrolet,Impala,2009,3.5,Petrol,Automatic,192593,5,4
2047,Chevrolet,Impala,2014,3.1,Diesel,Semi-Automatic,10672,3,1
2048,Toyota,Camry,2010,1.5,Electric,Automatic,240407,5,5
2049,Honda,Civic,2018,1.7,Electric,Manual,286878,2,1
2050,Kia,Sportage,2019,1.3,Diesel,Semi-Automatic,26192,5,1
2051,Chevrolet,Equinox,2004,2.5,Diesel,Manual,249318,3,5
2052,Volkswagen,Passat,2023,2.6,Hybrid,Automatic,32598,5,3
2053,Kia,Rio,2010,4.8,Petrol,Automatic,175065,4,4
2054,BMW,X5,2005,1.5,Hybrid,Manual,206385,3,1
2055,Kia,Sportage,2009,4.9,Petrol,Manual,212334,5,4
2056,BMW,5 Series,2004,2.4,Diesel,Manual,222937,5,1
2057,Toyota,Camry,2009,1.8,Electric,Semi-Automatic,74482,4,1
2058,BMW,5 Series,2001,3.3,Electric,Manual,228131,3,2
2059,Chevrolet,Malibu,2016,4.6,Diesel,Automatic,199029,4,4
2060,Honda,Accord,2000,4.2,Electric,Manual,285922,4,5
2061,Toyota,Corolla,2023,4.7,Diesel,Manual,26460,3,5
2062,BMW,5 Series,2015,1.8,Petrol,Automatic,76995,3,2
2063,Mercedes,GLA,2003,1.3,Petrol,Manual,294888,5,2
2064,BMW,X5,2000,2.8,Petrol,Automatic,65733,2,5
2065,Mercedes,E-Class,2014,4.2,Petrol,Automatic,215666,2,3
2066,Audi,A4,2023,2.4,Hybrid,Manual,130279,4,1
2067,Mercedes,E-Class,2009,4.4,Electric,Automatic,251891,4,2
2068,Honda,CR-V,2009,1.3,Hybrid,Automatic,115405,4,1
2069,Audi,A3,2016,3.7,Electric,Semi-Automatic,137610,5,3
2070,Volkswagen,Passat,2017,3.8,Hybrid,Automatic,297508,5,4
2071,Chevrolet,Equinox,2008,4.8,Electric,Manual,134214,2,2
2072,Hyundai,Elantra,2016,4.3,Diesel,Manual,187053,4,3
2073,Volkswagen,Passat,2007,4.7,Petrol,Automatic,28420,3,4
2074,Kia,Optima,2012,2.4,Diesel,Semi-Automatic,200323,2,1
2075,Chevrolet,Equinox,2011,4.5,Diesel,Semi-Automatic,89049,2,5
2076,Ford,Fiesta,2005,4.6,Petrol,Automatic,224243,3,1
2077,BMW,5 Series,2007,4.4,Diesel,Automatic,134697,5,1
2078,Kia,Sportage,2017,2.7,Petrol,Semi-Automatic,108479,4,2
2079,Mercedes,GLA,2012,1.6,Diesel,Semi-Automatic,287727,4,4
2080,Hyundai,Elantra,2005,1.7,Electric,Automatic,76250,4,4
2081,Audi,A3,2018,4.4,Diesel,Manual,46165,4,3
2082,Volkswagen,Tiguan,2005,2.2,Electric,Semi-Automatic,284026,2,5
2083,BMW,3 Series,2023,2.0,Hybrid,Automatic,174102,5,5
2084,Ford,Fiesta,2019,4.3,Petrol,Manual,8168,5,3
2085,BMW,X5,2006,3.7,Hybrid,Automatic,182367,5,4
2086,Hyundai,Tucson,2002,3.8,Hybrid,Manual,31239,3,3
2087,Audi,A4,2001,4.7,Hybrid,Manual,194851,2,5
2088,BMW,5 Series,2012,3.6,Diesel,Semi-Automatic,90604,4,1
2089,Volkswagen,Passat,2016,2.4,Diesel,Semi-Automatic,129525,4,1
2090,Ford,Fiesta,2006,1.2,Electric,Automatic,154963,4,2
2091,Volkswagen,Passat,2005,3.5,Hybrid,Semi-Automatic,238981,2,4
2092,Volkswagen,Passat,2003,4.0,Hybrid,Automatic,296836,4,2
2093,Volkswagen,Tiguan,2011,2.6,Diesel,Semi-Automatic,199966,3,2
2094,Ford,Focus,2003,4.6,Electric,Manual,177271,3,4
2095,Hyundai,Tucson,2001,1.4,Hybrid,Semi-Automatic,142032,4,4
2096,BMW,X5,2008,2.4,Diesel,Semi-Automatic,39867,4,4
2097,Toyota,RAV4,2006,2.3,Hybrid,Manual,170302,2,4
2098,Hyundai,Elantra,2008,3.1,Electric,Automatic,31509,3,2
2099,Volkswagen,Passat,2023,3.6,Diesel,Automatic,144501,4,2
2100,Audi,Q5,2012,3.1,Diesel,Manual,13326,5,3
2101,Honda,Accord,2008,3.7,Diesel,Semi-Automatic,244578,5,4
2102,Volkswagen,Tiguan,2012,4.4,Petrol,Manual,156174,3,1
2103,Chevrolet,Impala,2022,3.7,Hybrid,Semi-Automatic,127605,2,4
2104,Volkswagen,Passat,2005,2.6,Electric,Semi-Automatic,151586,2,4
2105,BMW,5 Series,2002,1.7,Petrol,Semi-Automatic,217378,2,3
2106,Honda,Civic,2003,3.3,Diesel,Automatic,150771,3,1
2107,BMW,5 Series,2018,2.2,Petrol,Automatic,10609,3,1
2108,Hyundai,Tucson,2007,3.7,Electric,Automatic,209582,3,1
2109,Ford,Fiesta,2006,3.3,Electric,Manual,252598,3,1
2110,Hyundai,Tucson,2017,4.0,Petrol,Semi-Automatic,296186,4,2
2111,Chevrolet,Impala,2010,2.7,Hybrid,Automatic,892,2,3
2112,Mercedes,E-Class,2020,4.8,Hybrid,Manual,232526,5,1
2113,Hyundai,Tucson,2000,3.7,Petrol,Manual,47029,4,2
2114,Chevrolet,Malibu,2013,1.3,Electric,Manual,174642,5,3
2115,BMW,5 Series,2018,3.9,Electric,Automatic,157385,2,2
2116,Audi,A4,2023,2.2,Hybrid,Automatic,128040,2,2
2117,Hyundai,Sonata,2010,2.6,Petrol,Automatic,112202,4,2
2118,Chevrolet,Malibu,2018,3.6,Petrol,Automatic,91539,2,1
2119,Honda,Accord,2009,4.6,Diesel,Automatic,129335,3,1
2120,Audi,A3,2006,2.5,Diesel,Semi-Automatic,269369,5,1
2121,Mercedes,GLA,2012,2.2,Hybrid,Manual,136462,2,3
2122,BMW,5 Series,2014,3.7,Diesel,Semi-Automatic,18632,2,5
2123,Ford,Fiesta,2008,2.7,Petrol,Automatic,277355,3,1
2124,Audi,Q5,2000,4.1,Electric,Automatic,77141,2,5
2125,Audi,Q5,2009,4.8,Petrol,Manual,169904,2,2
2126,Audi,Q5,2016,3.1,Electric,Manual,283526,5,4
2127,Hyundai,Elantra,2019,2.2,Electric,Automatic,179482,2,5
2128,Ford,Focus,2020,4.7,Diesel,Manual,72765,2,5
2129,Audi,A3,2016,4.4,Diesel,Manual,131640,3,1
2130,Kia,Optima,2000,3.9,Petrol,Semi-Automatic,179632,2,1
2131,Volkswagen,Tiguan,2022,2.7,Petrol,Manual,276686,5,4
2132,Honda,CR-V,2021,1.3,Hybrid,Automatic,295825,4,5
2133,Audi,A3,2009,4.9,Diesel,Manual,93013,2,1
2134,Toyota,RAV4,2011,2.5,Petrol,Semi-Automatic,274848,3,4
2135,Ford,Fiesta,2004,4.8,Hybrid,Automatic,212546,5,2
2136,Audi,A3,2015,4.1,Petrol,Semi-Automatic,101708,5,5
2137,Ford,Explorer,2006,2.0,Diesel,Semi-Automatic,107228,4,2
2138,Audi,A3,2014,3.8,Petrol,Manual,36393,5,2
2139,Volkswagen,Golf,2007,5.0,Electric,Semi-Automatic,1396,2,3
2140,Hyundai,Sonata,2011,4.0,Electric,Semi-Automatic,177856,3,3
2141,Audi,Q5,2017,2.1,Petrol,Manual,79782,4,1
2142,Volkswagen,Tiguan,2004,4.3,Petrol,Manual,191971,3,1
2143,Hyundai,Tucson,2002,3.5,Electric,Manual,10637,4,5
2144,Hyundai,Sonata,2012,1.8,Electric,Manual,61142,2,1
2145,Ford,Focus,2012,1.1,Electric,Manual,257885,5,5
2146,Mercedes,C-Class,2019,4.5,Electric,Manual,38471,4,4
2147,Volkswagen,Passat,2007,3.4,Electric,Automatic,37822,3,3
2148,Chevrolet,Impala,2022,2.4,Diesel,Manual,289855,4,1
2149,Audi,A4,2005,1.4,Electric,Semi-Automatic,257620,3,3
2150,Honda,Civic,2020,4.6,Electric,Manual,213924,2,1
2151,Mercedes,E-Class,2012,4.0,Hybrid,Manual,120075,3,2
2152,Audi,Q5,2005,1.5,Hybrid,Manual,16573,2,4
2153,Kia,Optima,2009,4.6,Hybrid,Automatic,73847,4,5
2154,Honda,Civic,2016,2.6,Petrol,Manual,175047,2,5
2155,Hyundai,Sonata,2019,4.0,Diesel,Semi-Automatic,22226,5,3
2156,Hyundai,Sonata,2015,3.8,Petrol,Automatic,246108,2,2
2157,Hyundai,Elantra,2008,4.0,Electric,Manual,63717,2,2
2158,Toyota,Corolla,2017,2.6,Hybrid,Manual,50056,5,3
2159,Honda,Civic,2002,2.2,Diesel,Automatic,224180,5,2
2160,Chevrolet,Malibu,2014,1.7,Diesel,Semi-Automatic,224055,2,3
2161,Ford,Explorer,2014,1.2,Diesel,Automatic,85335,5,1
2162,Ford,Fiesta,2004,1.7,Electric,Automatic,183828,5,1
2163,BMW,5 Series,2017,3.4,Hybrid,Automatic,58491,2,3
2164,Ford,Focus,2022,2.8,Electric,Manual,193179,4,5
2165,Honda,Civic,2023,2.7,Hybrid,Manual,214496,3,2
2166,Toyota,RAV4,2020,2.4,Petrol,Automatic,227454,3,4
2167,Honda,Accord,2001,2.2,Electric,Semi-Automatic,280901,3,2
2168,Toyota,RAV4,2003,1.8,Petrol,Automatic,295758,4,4
2169,Kia,Rio,2021,4.4,Electric,Semi-Automatic,234683,5,3
2170,Honda,CR-V,2002,2.3,Diesel,Manual,13568,5,3
2171,Honda,Civic,2013,1.9,Diesel,Semi-Automatic,210826,3,4
2172,Chevrolet,Impala,2009,4.1,Petrol,Semi-Automatic,159746,4,5
2173,Volkswagen,Golf,2006,1.1,Diesel,Semi-Automatic,82166,2,3
2174,Kia,Rio,2014,1.1,Petrol,Automatic,170507,2,3
2175,Mercedes,GLA,2017,4.2,Diesel,Semi-Automatic,112955,5,1
2176,Ford,Explorer,2023,4.6,Electric,Semi-Automatic,58921,2,3
2177,Chevrolet,Malibu,2003,4.4,Diesel,Manual,244924,4,4
2178,BMW,3 Series,2013,4.2,Electric,Semi-Automatic,287126,2,5
2179,BMW,3 Series,2003,4.2,Hybrid,Semi-Automatic,83206,3,1
2180,Volkswagen,Passat,2006,3.8,Hybrid,Semi-Automatic,280369,4,1
2181,Honda,CR-V,2020,2.7,Petrol,Semi-Automatic,27082,2,5
2182,Honda,Civic,2007,2.1,Hybrid,Automatic,272168,2,5
2183,Mercedes,E-Class,2022,2.4,Petrol,Manual,273128,4,4
2184,Ford,Fiesta,2010,3.5,Electric,Automatic,277713,3,2
2185,Volkswagen,Tiguan,2019,3.7,Petrol,Manual,94672,3,3
2186,Hyundai,Tucson,2001,1.2,Diesel,Manual,281172,3,4
2187,Honda,Accord,2023,4.9,Petrol,Automatic,179716,2,5
2188,Audi,A3,2009,1.8,Hybrid,Manual,97455,3,1
2189,BMW,5 Series,2009,3.1,Petrol,Manual,171748,5,2
2190,Kia,Optima,2005,4.2,Hybrid,Manual,230974,3,1
2191,Kia,Sportage,2008,3.5,Hybrid,Manual,277020,4,1
2192,Audi,A3,2012,1.6,Hybrid,Manual,72078,2,2
2193,BMW,X5,2014,3.8,Petrol,Semi-Automatic,10246,5,4
2194,Chevrolet,Malibu,2004,2.3,Diesel,Semi-Automatic,135181,5,2
2195,Honda,CR-V,2001,1.4,Hybrid,Semi-Automatic,237884,4,3
2196,Toyota,RAV4,2009,3.8,Hybrid,Semi-Automatic,60690,3,3
2197,Honda,Civic,2006,1.3,Electric,Semi-Automatic,222317,3,5
2198,Hyundai,Sonata,2008,1.2,Electric,Automatic,179164,3,4
2199,Chevrolet,Impala,2009,2.4,Electric,Automatic,275673,4,4
2200,BMW,5 Series,2002,3.4,Diesel,Semi-Automatic,217682,2,2
2201,Volkswagen,Tiguan,2009,4.7,Petrol,Manual,211596,5,3
2202,Hyundai,Tucson,2010,1.8,Diesel,Manual,210517,4,5
2203,Honda,CR-V,2021,3.7,Hybrid,Semi-Automatic,231634,3,5
2204,Kia,Sportage,2019,1.5,Diesel,Manual,234529,2,2
2205,Ford,Explorer,2017,3.2,Hybrid,Semi-Automatic,64381,2,2
2206,BMW,3 Series,2012,4.0,Electric,Semi-Automatic,11943,5,2
2207,Honda,Accord,2006,1.9,Diesel,Automatic,13116,3,5
2208,Volkswagen,Golf,2002,4.7,Hybrid,Automatic,237667,2,2
2209,Kia,Sportage,2012,1.5,Hybrid,Automatic,248095,3,3
2210,Mercedes,E-Class,2007,4.5,Hybrid,Manual,220144,3,4
2211,Audi,A4,2012,1.5,Diesel,Manual,168254,5,5
