,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count
2717,Hyundai,Tucson,2020,3.7,Diesel,Manual,213939,5,5
2718,Mercedes,C-Class,2021,3.3,Petrol,Manual,4500,2,5
2719,Audi,A3,2022,1.1,Hybrid,Semi-Automatic,100576,3,4
2720,Honda,Civic,2015,3.7,Hybrid,Manual,130593,3,5
2721,Volkswagen,Tiguan,2010,4.0,Electric,Manual,286604,5,2
2722,Kia,Sportage,2013,3.4,Hybrid,Manual,225705,3,2
2723,Ford,Focus,2015,2.2,Electric,Manual,73374,2,4
2724,Honda,CR-V,2003,4.6,Electric,Manual,162129,2,2
2725,Kia,Optima,2002,1.6,Petrol,Manual,198545,4,4
2726,Kia,Rio,2017,2.2,Diesel,Automatic,120083,3,1
2727,Kia,Optima,2016,2.5,Hybrid,Automatic,205614,4,3
2728,Toyota,Camry,2011,2.5,Electric,Semi-Automatic,109008,3,4
2729,Audi,Q5,2014,4.3,Electric,Automatic,231270,4,5
2730,Audi,Q5,2003,3.1,Hybrid,Manual,16843,5,2
2731,BMW,5 Series,2001,3.3,Electric,Manual,228131,3,2
2732,Honda,Civic,2001,3.9,Petrol,Manual,85459,5,2
2733,Volkswagen,Tiguan,2023,3.6,Petrol,Automatic,45801,4,4
2734,Volkswagen,Passat,2005,2.1,Hybrid,Automatic,165428,3,1
2735,Audi,Q5,2003,2.0,Hybrid,Manual,265161,2,3
2736,Chevrolet,Malibu,2003,1.1,Electric,Semi-Automatic,155176,4,5
2737,Volkswagen,Passat,2015,3.7,Electric,Manual,280737,2,1
2738,Mercedes,GLA,2000,4.7,Electric,Manual,156997,2,1
2739,BMW,5 Series,2012,3.6,Petrol,Semi-Automatic,240574,4,4
2740,Chevrolet,Impala,2022,2.4,Diesel,Manual,289855,4,1
2741,BMW,X5,2014,4.0,Petrol,Automatic,98093,3,5
2742,Chevrolet,Equinox,2001,1.4,Hybrid,Automatic,98192,4,4
2743,Honda,Accord,2012,4.5,Diesel,Manual,277552,4,2
2744,Chevrolet,Impala,2015,3.7,Petrol,Manual,198318,4,4
2745,Honda,Civic,2003,3.5,Diesel,Semi-Automatic,170089,2,1
2746,Ford,Explorer,2020,2.2,Diesel,Automatic,198343,3,5
2747,Hyundai,Tucson,2021,4.8,Hybrid,Automatic,124636,5,1
2748,Mercedes,C-Class,2019,4.5,Electric,Automatic,87765,4,5
2749,Chevrolet,Equinox,2021,2.9,Diesel,Semi-Automatic,217855,5,3
2750,Mercedes,GLA,2004,2.6,Hybrid,Manual,211170,2,1
2751,Toyota,Camry,2007,3.2,Hybrid,Manual,220661,4,3
2752,Hyundai,Tucson,2015,3.0,Electric,Automatic,260437,2,5
2753,Mercedes,E-Class,2010,2.9,Petrol,Semi-Automatic,272714,3,3
2754,Chevrolet,Impala,2022,2.5,Electric,Automatic,109284,4,5
2755,Audi,Q5,2006,1.2,Hybrid,Manual,127033,2,1
2756,BMW,X5,2002,2.8,Diesel,Automatic,28667,5,2
2757,Audi,A3,2005,3.8,Diesel,Manual,163598,4,2
2758,Kia,Optima,2006,1.9,Hybrid,Automatic,163692,4,3
2759,Hyundai,Tucson,2011,3.3,Hybrid,Manual,135585,3,3
2760,Volkswagen,Tiguan,2022,2.6,Petrol,Manual,130508,2,4
2761,Volkswagen,Tiguan,2012,2.9,Hybrid,Semi-Automatic,265669,3,3
2762,BMW,3 Series,2018,3.1,Hybrid,Automatic,277051,2,5
2763,Ford,Explorer,2008,4.1,Electric,Manual,286699,3,5
2764,BMW,3 Series,2019,3.6,Hybrid,Manual,146344,2,2
2765,Volkswagen,Golf,2000,3.5,Electric,Semi-Automatic,243409,2,5
2766,Audi,A4,2020,4.8,Electric,Manual,116761,2,3
2767,Honda,Civic,2010,1.2,Petrol,Semi-Automatic,168167,4,4
2768,Kia,Optima,2016,4.3,Petrol,Automatic,291964,2,4
2769,BMW,5 Series,2004,4.1,Petrol,Manual,161857,4,5
2770,Hyundai,Elantra,2003,2.8,Petrol,Manual,68097,4,5
2771,Toyota,Camry,2022,4.8,Electric,Automatic,213016,5,1
2772,Toyota,Camry,2011,3.9,Diesel,Semi-Automatic,264755,4,5
2773,Hyundai,Sonata,2010,2.6,Hybrid,Semi-Automatic,260006,3,3
2774,BMW,3 Series,2004,1.3,Diesel,Automatic,132833,5,2
2775,BMW,3 Series,2009,2.5,Diesel,Manual,51310,3,2
2776,Honda,CR-V,2000,1.2,Electric,Manual,101748,4,1
2777,Mercedes,GLA,2002,2.1,Electric,Manual,248997,5,2
2778,Chevrolet,Impala,2005,4.7,Electric,Manual,214270,5,5
2779,Audi,Q5,2019,4.6,Electric,Semi-Automatic,252801,5,3
2780,Toyota,Camry,2012,2.2,Petrol,Manual,121281,5,1
2781,Honda,Accord,2023,1.9,Electric,Automatic,31933,2,3
2782,BMW,5 Series,2014,2.1,Hybrid,Semi-Automatic,242002,3,4
2783,Honda,Accord,2020,3.6,Hybrid,Semi-Automatic,51251,5,5
2784,Volkswagen,Passat,2005,3.5,Hybrid,Semi-Automatic,238981,2,4
2785,Kia,Optima,2012,2.4,Diesel,Semi-Automatic,200323,2,1
2786,Chevrolet,Impala,2021,2.9,Diesel,Manual,272066,4,3
2787,Ford,Focus,2011,1.4,Petrol,Semi-Automatic,94129,4,2
2788,Honda,Civic,2013,2.8,Diesel,Automatic,94923,5,2
2789,Kia,Optima,2002,1.5,Diesel,Semi-Automatic,45968,3,1
2790,Kia,Rio,2013,3.2,Electric,Semi-Automatic,275008,4,4
2791,Mercedes,GLA,2013,3.9,Hybrid,Semi-Automatic,200557,5,5
2792,Ford,Explorer,2023,3.0,Petrol,Manual,205866,5,5
2793,Kia,Sportage,2007,1.2,Hybrid,Automatic,269614,3,4
2794,Toyota,Camry,2006,4.8,Electric,Semi-Automatic,217019,5,4
2795,BMW,X5,2009,3.8,Electric,Automatic,103338,3,3
2796,Mercedes,E-Class,2015,1.5,Hybrid,Automatic,31787,5,4
2797,BMW,5 Series,2002,4.6,Diesel,Semi-Automatic,110524,3,2
2798,Hyundai,Tucson,2001,4.3,Diesel,Manual,215248,4,4
2799,Chevrolet,Malibu,2015,2.1,Electric,Manual,295917,4,1
2800,Mercedes,C-Class,2004,2.4,Diesel,Manual,118906,2,2
2801,BMW,5 Series,2021,4.1,Diesel,Semi-Automatic,68393,4,4
2802,Mercedes,GLA,2015,4.2,Diesel,Semi-Automatic,238931,3,3
2803,Ford,Explorer,2008,2.8,Petrol,Automatic,171057,2,1
2804,BMW,5 Series,2021,2.4,Petrol,Manual,36857,3,1
2805,Toyota,Camry,2010,2.6,Diesel,Semi-Automatic,256743,2,1
2806,Audi,Q5,2008,1.7,Electric,Manual,37489,3,2
2807,Hyundai,Sonata,2016,4.8,Hybrid,Manual,1064,2,1
2808,BMW,X5,2000,1.7,Petrol,Automatic,125572,3,4
2809,Chevrolet,Impala,2004,2.0,Electric,Semi-Automatic,235173,5,4
2810,BMW,5 Series,2019,2.8,Electric,Manual,8447,5,3
2811,Hyundai,Elantra,2008,3.0,Petrol,Manual,275731,4,5
2812,Honda,Accord,2016,2.3,Electric,Semi-Automatic,4516,4,1
2813,Volkswagen,Tiguan,2000,2.8,Electric,Manual,168674,5,2
2814,BMW,3 Series,2017,3.5,Electric,Automatic,205604,2,2
2815,Hyundai,Sonata,2014,3.3,Hybrid,Automatic,271827,5,3
2816,Kia,Optima,2004,2.8,Electric,Manual,27807,3,4
2817,Honda,Accord,2006,1.9,Diesel,Automatic,13116,3,5
2818,Honda,Accord,2017,3.0,Diesel,Manual,179267,4,2
2819,BMW,X5,2002,3.2,Petrol,Semi-Automatic,3901,3,3
2820,Chevrolet,Equinox,2023,4.8,Petrol,Semi-Automatic,144096,4,4
2821,Mercedes,C-Class,2022,4.3,Diesel,Automatic,148159,2,5
2822,Kia,Rio,2015,1.6,Diesel,Semi-Automatic,139098,2,3
2823,BMW,X5,2002,3.1,Petrol,Manual,244188,5,2
2824,Honda,Accord,2005,2.0,Diesel,Semi-Automatic,282072,3,5
2825,Ford,Explorer,2005,1.9,Diesel,Semi-Automatic,103956,5,2
2826,Ford,Explorer,2015,3.6,Petrol,Automatic,253554,3,4
2827,Audi,A4,2000,1.9,Diesel,Automatic,179009,5,2
2828,Hyundai,Elantra,2014,2.8,Electric,Manual,190385,2,3
2829,Volkswagen,Golf,2013,3.3,Hybrid,Semi-Automatic,167096,2,1
2830,Hyundai,Tucson,2009,2.4,Diesel,Semi-Automatic,133857,4,2
2831,BMW,5 Series,2011,3.3,Hybrid,Manual,14572,5,3
2832,Ford,Focus,2001,3.5,Hybrid,Manual,216165,2,4
2833,Audi,A4,2009,4.1,Hybrid,Automatic,275327,5,1
2834,BMW,5 Series,2013,2.2,Petrol,Semi-Automatic,189275,5,3
2835,Hyundai,Sonata,2014,4.9,Diesel,Semi-Automatic,297306,2,2
2836,Audi,A3,2008,2.6,Hybrid,Semi-Automatic,246550,5,1
2837,Chevrolet,Impala,2019,2.3,Electric,Manual,294137,5,2
2838,Mercedes,C-Class,2018,1.1,Hybrid,Automatic,85348,5,4
2839,Mercedes,E-Class,2019,2.7,Petrol,Semi-Automatic,259731,3,5
2840,Toyota,Corolla,2010,2.9,Petrol,Manual,243608,5,3
2841,Toyota,Corolla,2007,2.8,Diesel,Manual,36288,4,1
2842,Kia,Sportage,2007,2.8,Diesel,Manual,185683,5,2
2843,BMW,3 Series,2007,4.9,Hybrid,Manual,40316,2,5
2844,Audi,Q5,2007,2.2,Electric,Manual,197643,5,2
2845,Hyundai,Sonata,2015,4.2,Electric,Semi-Automatic,39016,3,3
2846,Ford,Explorer,2016,2.4,Diesel,Manual,114596,3,3
2847,Ford,Explorer,2021,2.4,Petrol,Manual,254658,5,4
2848,Mercedes,C-Class,2000,4.7,Petrol,Manual,173615,5,4
2849,Mercedes,GLA,2023,3.7,Hybrid,Manual,292154,3,1
2850,Toyota,RAV4,2009,2.5,Hybrid,Automatic,209820,5,3
2851,Audi,A4,2020,4.3,Diesel,Semi-Automatic,186962,3,5
2852,Hyundai,Tucson,2009,4.0,Petrol,Manual,211984,2,1
2853,Hyundai,Tucson,2018,1.5,Hybrid,Automatic,21672,4,5
2854,Mercedes,E-Class,2008,4.1,Petrol,Manual,249477,2,3
2855,Volkswagen,Passat,2007,3.7,Electric,Manual,295514,2,4
2856,Mercedes,C-Class,2000,3.4,Electric,Semi-Automatic,109243,2,1
2857,Ford,Focus,2006,2.8,Electric,Automatic,282433,2,4
2858,Chevrolet,Equinox,2006,2.8,Hybrid,Manual,162348,4,1
2859,Audi,A4,2004,1.8,Electric,Semi-Automatic,36797,4,2
2860,Honda,Civic,2012,4.3,Electric,Automatic,94807,5,4
2861,Volkswagen,Tiguan,2023,1.4,Petrol,Semi-Automatic,232647,2,2
2862,Volkswagen,Golf,2019,2.3,Diesel,Automatic,153306,5,3
2863,Hyundai,Sonata,2008,3.8,Petrol,Automatic,248827,2,4
2864,Ford,Fiesta,2009,1.5,Diesel,Automatic,10496,2,1
2865,Kia,Optima,2018,3.5,Electric,Manual,116025,5,5
2866,Toyota,Camry,2011,2.4,Petrol,Semi-Automatic,110704,5,4
2867,Kia,Rio,2015,1.4,Electric,Semi-Automatic,129108,2,5
2868,Audi,A3,2006,1.0,Petrol,Manual,83723,4,3
2869,Volkswagen,Golf,2004,1.2,Hybrid,Semi-Automatic,112247,2,4
2870,Audi,Q5,2004,4.6,Electric,Manual,205475,5,4
2871,Audi,A3,2009,1.8,Hybrid,Manual,97455,3,1
2872,BMW,X5,2009,2.9,Diesel,Semi-Automatic,135918,2,2
2873,Hyundai,Elantra,2023,3.1,Electric,Automatic,55386,3,2
2874,Hyundai,Sonata,2023,1.3,Diesel,Automatic,268386,2,4
2875,Kia,Sportage,2009,4.3,Petrol,Manual,206372,3,1
2876,Hyundai,Elantra,2012,1.3,Electric,Automatic,110716,5,1
2877,BMW,5 Series,2002,3.4,Diesel,Semi-Automatic,217682,2,2
2878,Audi,Q5,2004,3.8,Diesel,Automatic,62379,5,3
2879,Audi,Q5,2000,3.2,Hybrid,Manual,5681,5,2
2880,Audi,A3,2005,3.1,Diesel,Manual,134428,4,1
2881,Audi,Q5,2001,3.7,Electric,Manual,15553,4,1
2882,Audi,A4,2017,2.8,Petrol,Manual,134013,4,2
2883,Mercedes,GLA,2007,2.8,Electric,Manual,139280,3,3
2884,Ford,Explorer,2022,2.7,Electric,Semi-Automatic,16475,4,4
2885,Chevrolet,Equinox,2003,2.6,Hybrid,Automatic,199991,4,5
2886,Mercedes,C-Class,2020,4.1,Electric,Semi-Automatic,263829,4,1
2887,Honda,Accord,2021,1.9,Hybrid,Semi-Automatic,24244,4,4
2888,Chevrolet,Impala,2013,2.2,Electric,Automatic,196832,3,1
2889,BMW,X5,2002,2.7,Diesel,Automatic,3714,2,4
2890,Ford,Explorer,2008,2.4,Petrol,Semi-Automatic,36305,4,2
2891,Toyota,RAV4,2005,3.7,Hybrid,Manual,39194,2,2
2892,Mercedes,E-Class,2019,4.9,Diesel,Automatic,81641,2,1
2893,Chevrolet,Equinox,2023,1.7,Diesel,Semi-Automatic,161643,4,1
2894,Chevrolet,Impala,2020,1.6,Electric,Semi-Automatic,104932,3,1
2895,Toyota,RAV4,2023,2.1,Diesel,Manual,48946,5,1
2896,Hyundai,Elantra,2004,3.3,Hybrid,Semi-Automatic,50875,2,1
2897,Volkswagen,Tiguan,2002,3.4,Diesel,Automatic,227745,3,4
2898,Honda,Civic,2005,2.4,Petrol,Automatic,60316,2,5
2899,Kia,Rio,2005,3.5,Diesel,Manual,187571,3,3
2900,Audi,Q5,2010,3.4,Electric,Manual,160040,3,1
2901,Ford,Explorer,2008,2.6,Petrol,Semi-Automatic,220336,2,5
2902,BMW,X5,2002,1.9,Petrol,Semi-Automatic,17843,2,3
2903,Chevrolet,Malibu,2001,4.0,Petrol,Manual,116934,2,2
2904,Volkswagen,Passat,2011,4.7,Diesel,Manual,179768,5,5
2905,Audi,A4,2016,4.6,Electric,Automatic,19046,3,1
2906,Ford,Focus,2001,3.0,Hybrid,Manual,225876,5,2
2907,Ford,Fiesta,2017,1.1,Hybrid,Automatic,9177,3,2
2908,Audi,A4,2019,1.6,Petrol,Semi-Automatic,126184,4,2
2909,BMW,3 Series,2008,2.0,Petrol,Manual,52053,3,2
2910,Kia,Sportage,2011,4.2,Diesel,Manual,201362,5,1
2911,Hyundai,Sonata,2015,2.7,Diesel,Manual,51432,2,3
2912,Audi,A4,2008,4.8,Diesel,Semi-Automatic,150832,2,2
2913,Audi,Q5,2021,2.3,Petrol,Semi-Automatic,38439,4,1
2914,Ford,Explorer,2016,3.3,Petrol,Manual,270132,4,2
2915,Ford,Fiesta,2022,2.1,Diesel,Manual,120489,2,1
2916,Kia,Optima,2003,2.6,Petrol,Manual,263165,5,5
2917,Kia,Optima,2008,3.1,Electric,Manual,69323,3,4
2918,BMW,5 Series,2007,2.3,Diesel,Automatic,46417,2,1
2919,Toyota,Camry,2012,4.3,Electric,Semi-Automatic,76558,4,5
2920,Audi,A3,2023,2.8,Diesel,Manual,211895,5,3
2921,Toyota,RAV4,2012,2.1,Diesel,Semi-Automatic,112487,3,5
2922,Ford,Fiesta,2013,2.9,Diesel,Semi-Automatic,201867,5,1
2923,Toyota,Camry,2005,3.5,Electric,Semi-Automatic,191537,4,3
2924,Ford,Fiesta,2004,4.8,Hybrid,Automatic,212546,5,2
2925,Kia,Rio,2020,4.3,Electric,Manual,243563,2,1
2926,Toyota,Corolla,2019,4.4,Hybrid,Automatic,185937,3,4
2927,Volkswagen,Tiguan,2001,3.9,Electric,Automatic,233455,4,2
2928,Volkswagen,Tiguan,2011,4.2,Hybrid,Manual,49206,5,5
2929,Chevrolet,Impala,2017,2.5,Petrol,Automatic,71606,2,4
2930,Volkswagen,Golf,2003,2.6,Hybrid,Semi-Automatic,286618,3,3
2931,Honda,Civic,2018,2.0,Hybrid,Manual,224940,5,1
2932,Honda,Civic,2016,5.0,Electric,Semi-Automatic,287731,3,4
2933,Chevrolet,Impala,2008,2.2,Hybrid,Semi-Automatic,126531,3,3
2934,Mercedes,GLA,2018,1.5,Hybrid,Manual,116026,4,2
2935,Volkswagen,Passat,2014,4.8,Electric,Manual,206044,2,2
2936,BMW,3 Series,2008,2.1,Petrol,Automatic,266257,5,1
2937,Hyundai,Sonata,2001,3.6,Diesel,Manual,80160,2,3
2938,Toyota,Camry,2014,1.4,Diesel,Semi-Automatic,295680,5,3
2939,Hyundai,Sonata,2000,2.2,Hybrid,Semi-Automatic,164580,3,1
2940,Honda,Civic,2018,3.6,Diesel,Manual,151690,5,5
2941,Honda,Accord,2004,3.3,Electric,Semi-Automatic,261564,3,5
2942,Toyota,RAV4,2007,4.4,Petrol,Semi-Automatic,293148,4,1
2943,Hyundai,Tucson,2023,1.7,Petrol,Semi-Automatic,216687,5,3
2944,Ford,Explorer,2012,4.5,Petrol,Manual,224619,4,5
2945,Honda,Civic,2022,2.0,Hybrid,Manual,188473,2,5
2946,Chevrolet,Equinox,2015,1.3,Hybrid,Semi-Automatic,117006,3,5
2947,Hyundai,Tucson,2013,2.3,Diesel,Automatic,62011,5,2
2948,Toyota,Corolla,2005,1.0,Electric,Manual,217030,2,4
2949,Kia,Rio,2021,3.3,Electric,Automatic,190197,3,1
2950,Honda,Accord,2019,4.1,Diesel,Semi-Automatic,4751,3,5
2951,Honda,Accord,2016,3.4,Diesel,Automatic,230777,4,5
2952,Audi,A4,2023,1.8,Diesel,Semi-Automatic,60422,2,1
2953,Hyundai,Tucson,2012,2.5,Electric,Manual,234833,3,5
2954,Volkswagen,Passat,2017,3.7,Hybrid,Automatic,280427,3,1
2955,Kia,Optima,2006,2.5,Hybrid,Semi-Automatic,172054,3,5
2956,Volkswagen,Golf,2003,1.1,Petrol,Automatic,61872,3,2
2957,Hyundai,Tucson,2008,2.9,Petrol,Automatic,67698,4,2
2958,Chevrolet,Impala,2017,2.4,Hybrid,Automatic,175959,4,3
2959,Chevrolet,Equinox,2017,3.9,Petrol,Semi-Automatic,53263,4,5
2960,Toyota,RAV4,2017,2.5,Electric,Manual,863,4,5
2961,Audi,A4,2003,2.2,Petrol,Automatic,299227,3,5
2962,Audi,A4,2008,1.4,Hybrid,Manual,66730,3,4
2963,Ford,Focus,2020,2.2,Electric,Automatic,222571,4,4
2964,Ford,Focus,2008,2.3,Electric,Automatic,143560,4,1
2965,Audi,A4,2011,3.7,Diesel,Semi-Automatic,68000,3,4
2966,Honda,Accord,2010,4.8,Petrol,Manual,223801,4,2
2967,Toyota,Camry,2009,1.9,Hybrid,Manual,244021,5,1
2968,Hyundai,Sonata,2016,2.1,Diesel,Manual,80179,4,2
2969,Audi,Q5,2016,1.4,Electric,Semi-Automatic,13593,5,3
2970,Hyundai,Sonata,2009,2.5,Electric,Manual,148855,5,2
2971,Audi,Q5,2002,3.5,Diesel,Manual,112872,2,1
2972,Honda,Civic,2016,1.3,Hybrid,Automatic,27783,4,5
2973,Volkswagen,Passat,2013,3.4,Diesel,Automatic,73688,5,3
2974,Ford,Explorer,2022,2.2,Petrol,Manual,79502,4,3
2975,BMW,X5,2018,4.1,Electric,Automatic,218564,5,2
2976,Mercedes,C-Class,2013,1.3,Diesel,Automatic,190583,5,2
2977,Audi,Q5,2009,4.2,Electric,Semi-Automatic,45407,3,3
2978,Volkswagen,Golf,2013,2.8,Electric,Automatic,88109,5,3
2979,Mercedes,E-Class,2015,1.5,Diesel,Manual,245193,2,2
2980,Ford,Focus,2014,1.6,Petrol,Semi-Automatic,142610,5,4
2981,Mercedes,GLA,2008,4.0,Hybrid,Semi-Automatic,13396,3,5
2982,Audi,Q5,2010,4.1,Diesel,Semi-Automatic,148960,4,1
2983,Hyundai,Elantra,2014,1.9,Electric,Automatic,197113,5,3
2984,Toyota,RAV4,2001,3.1,Electric,Manual,253850,2,1
2985,Hyundai,Sonata,2012,1.8,Electric,Manual,61142,2,1
2986,Ford,Explorer,2004,3.9,Diesel,Semi-Automatic,57680,5,2
2987,Hyundai,Elantra,2014,2.0,Electric,Automatic,289946,2,1
2988,Toyota,RAV4,2021,3.3,Diesel,Automatic,269307,5,2
2989,BMW,3 Series,2010,1.8,Diesel,Semi-Automatic,213829,5,1
2990,Kia,Sportage,2019,4.1,Diesel,Semi-Automatic,142965,2,1
2991,Hyundai,Elantra,2018,3.3,Electric,Semi-Automatic,289705,5,4
2992,Volkswagen,Tiguan,2009,1.9,Electric,Manual,206148,5,2
2993,Audi,A4,2001,3.8,Diesel,Manual,229884,3,5
2994,Volkswagen,Golf,2003,3.5,Petrol,Manual,131830,4,5
2995,Kia,Optima,2018,2.0,Diesel,Manual,55996,4,5
2996,Kia,Optima,2017,2.6,Electric,Automatic,166170,2,1
2997,Kia,Sportage,2006,3.9,Electric,Manual,177274,2,1
2998,Chevrolet,Impala,2009,1.8,Petrol,Automatic,150497,3,4
2999,Hyundai,Sonata,2007,3.9,Hybrid,Semi-Automatic,168409,4,4
3000,BMW,X5,2010,2.9,Petrol,Manual,63026,2,5
3001,Ford,Focus,2022,2.9,Electric,Semi-Automatic,243560,3,4
3002,Mercedes,E-Class,2022,2.2,Hybrid,Manual,120004,3,4
3003,Volkswagen,Passat,2005,1.6,Electric,Automatic,293339,5,1
3004,Mercedes,C-Class,2019,1.3,Petrol,Automatic,52579,2,2
3005,Ford,Focus,2022,2.0,Diesel,Automatic,220849,4,1
3006,Kia,Rio,2012,4.0,Petrol,Manual,98066,2,3
3007,Mercedes,C-Class,2017,3.1,Hybrid,Manual,227407,2,4
3008,BMW,X5,2009,2.3,Hybrid,Semi-Automatic,229415,4,1
3009,Toyota,RAV4,2004,4.1,Diesel,Manual,137027,2,5
3010,Kia,Rio,2013,4.0,Petrol,Automatic,17685,2,5
3011,Mercedes,C-Class,2012,2.6,Electric,Automatic,67976,4,5
3012,Chevrolet,Impala,2010,1.8,Hybrid,Manual,227999,5,1
3013,Chevrolet,Malibu,2002,2.2,Petrol,Semi-Automatic,243388,3,5
3014,Mercedes,E-Class,2014,3.3,Hybrid,Semi-Automatic,113081,2,4
3015,Ford,Fiesta,2014,4.7,Electric,Automatic,262198,4,2
3016,Audi,A4,2019,4.1,Diesel,Semi-Automatic,181617,5,5
3017,Audi,Q5,2006,3.4,Hybrid,Manual,43578,5,5
3018,Honda,CR-V,2007,2.2,Petrol,Semi-Automatic,140815,4,2
3019,Hyundai,Tucson,2012,3.4,Hybrid,Semi-Automatic,142096,5,4
3020,Ford,Explorer,2008,4.9,Diesel,Semi-Automatic,92827,2,5
3021,Toyota,Camry,2023,2.7,Diesel,Semi-Automatic,283868,4,2
3022,Audi,A3,2019,1.8,Electric,Manual,85496,4,3
3023,Chevrolet,Malibu,2009,4.1,Petrol,Semi-Automatic,88293,5,2
3024,Toyota,RAV4,2014,4.3,Diesel,Semi-Automatic,34617,2,4
3025,Honda,CR-V,2023,2.4,Electric,Automatic,254910,2,3
3026,Honda,CR-V,2016,3.2,Diesel,Manual,253949,5,1
3027,Toyota,Corolla,2010,3.0,Diesel,Semi-Automatic,32347,4,1
3028,BMW,X5,2019,1.5,Electric,Semi-Automatic,277287,4,2
3029,Toyota,Corolla,2014,1.8,Electric,Manual,106111,2,3
3030,BMW,X5,2002,4.6,Diesel,Semi-Automatic,134954,5,2
3031,Volkswagen,Tiguan,2022,4.2,Hybrid,Manual,6591,3,1
3032,Volkswagen,Passat,2016,2.4,Diesel,Semi-Automatic,129525,4,1
3033,Ford,Fiesta,2014,3.2,Diesel,Automatic,235046,5,2
3034,Toyota,Camry,2023,1.5,Diesel,Manual,117049,2,5
3035,Audi,Q5,2007,3.8,Petrol,Semi-Automatic,270796,5,3
3036,Mercedes,GLA,2019,4.5,Electric,Automatic,87606,5,1
3037,BMW,5 Series,2018,1.8,Electric,Automatic,245660,4,1
3038,Hyundai,Sonata,2007,3.2,Diesel,Manual,213982,2,3
3039,BMW,X5,2014,3.0,Hybrid,Automatic,253364,2,1
3040,BMW,3 Series,2022,3.5,Hybrid,Automatic,254869,2,2
3041,Hyundai,Sonata,2008,4.0,Electric,Automatic,137339,4,3
3042,Chevrolet,Malibu,2020,2.6,Diesel,Manual,240811,4,1
3043,Chevrolet,Malibu,2022,2.1,Petrol,Automatic,284512,3,5
3044,Kia,Sportage,2015,2.5,Hybrid,Manual,176012,3,4
3045,Chevrolet,Malibu,2009,3.2,Electric,Manual,206720,5,3
3046,Honda,Accord,2004,2.0,Petrol,Semi-Automatic,189384,2,2
3047,BMW,3 Series,2015,2.7,Petrol,Automatic,230835,4,1
3048,Audi,A4,2020,1.2,Petrol,Semi-Automatic,38486,2,1
3049,BMW,3 Series,2011,2.8,Electric,Automatic,140109,3,4
3050,Honda,CR-V,2001,4.3,Petrol,Semi-Automatic,67506,3,4
3051,Chevrolet,Impala,2006,2.0,Electric,Automatic,35063,4,5
3052,Chevrolet,Malibu,2002,4.0,Diesel,Automatic,289835,3,4
3053,BMW,5 Series,2018,1.6,Hybrid,Automatic,117550,2,2
3054,Volkswagen,Passat,2010,1.0,Diesel,Automatic,46005,2,4
3055,BMW,3 Series,2000,3.3,Diesel,Semi-Automatic,188844,5,3
3056,Mercedes,C-Class,2020,4.1,Petrol,Manual,84199,4,4
3057,Mercedes,GLA,2007,2.0,Electric,Manual,150216,5,2
3058,BMW,3 Series,2016,3.9,Electric,Automatic,85557,3,2
3059,BMW,5 Series,2000,4.9,Petrol,Semi-Automatic,277530,4,1
3060,Audi,A3,2004,2.7,Diesel,Semi-Automatic,125256,2,1
3061,Toyota,Camry,2016,4.0,Hybrid,Semi-Automatic,93677,4,3
3062,BMW,X5,2018,2.6,Petrol,Semi-Automatic,80745,3,1
3063,Toyota,RAV4,2013,1.6,Diesel,Automatic,127245,3,2
3064,Toyota,Corolla,2008,2.0,Hybrid,Manual,210592,5,4
3065,Chevrolet,Equinox,2019,1.9,Electric,Semi-Automatic,183579,2,5
3066,Chevrolet,Impala,2007,4.4,Diesel,Automatic,217729,4,5
3067,Volkswagen,Golf,2013,3.0,Hybrid,Automatic,277621,4,4
3068,Mercedes,GLA,2012,1.6,Diesel,Semi-Automatic,287727,4,4
3069,Audi,A3,2012,4.8,Hybrid,Manual,153117,3,2
3070,BMW,5 Series,2005,4.7,Petrol,Semi-Automatic,20173,3,3
3071,BMW,5 Series,2005,1.3,Electric,Semi-Automatic,274058,4,3
3072,Hyundai,Elantra,2021,1.2,Diesel,Automatic,198986,3,1
3073,Audi,A4,2013,2.9,Electric,Automatic,188014,5,1
3074,Kia,Rio,2020,2.9,Hybrid,Semi-Automatic,44108,2,4
3075,Mercedes,C-Class,2001,1.3,Hybrid,Semi-Automatic,219995,4,3
3076,Mercedes,GLA,2015,2.7,Hybrid,Semi-Automatic,72565,3,4
3077,Chevrolet,Impala,2005,4.6,Diesel,Automatic,66725,5,3
3078,Hyundai,Tucson,2018,1.8,Hybrid,Manual,255887,4,4
3079,BMW,X5,2004,3.1,Petrol,Semi-Automatic,196259,3,4
3080,Hyundai,Elantra,2022,2.4,Petrol,Automatic,98507,2,4
3081,Audi,A4,2010,3.3,Hybrid,Semi-Automatic,148304,4,1
3082,Chevrolet,Impala,2007,2.0,Electric,Semi-Automatic,109453,3,3
3083,Audi,Q5,2012,3.8,Diesel,Semi-Automatic,97556,3,3
3084,BMW,X5,2009,2.6,Hybrid,Manual,199940,5,3
3085,Volkswagen,Passat,2011,3.0,Electric,Manual,284441,2,1
3086,Mercedes,GLA,2022,3.6,Electric,Semi-Automatic,153964,2,2
3087,Volkswagen,Passat,2020,3.3,Diesel,Automatic,262079,5,1
3088,Toyota,Corolla,2008,1.5,Diesel,Manual,29852,4,5
3089,Audi,A3,2009,4.9,Diesel,Manual,93013,2,1
